stimulus_id,peak_index,peak_time_s,window_t0,window_t1,kw_ms,kde_dt,peak_prominence,peak_distance_s,peak_width_s,cleaning
W93p02aU4YU,19,13.25,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,20,14.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,21,14.52,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,22,15.030000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,23,15.565,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,24,16.055,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,25,16.56,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,26,17.06,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,27,17.57,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,28,18.080000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,29,18.6,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,30,19.09,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,31,19.595,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,32,20.1,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,33,20.61,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,34,21.125,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,35,21.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,36,22.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,37,22.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,38,23.16,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,39,23.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,40,24.165,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,41,24.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,42,25.2,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,43,25.705000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,44,26.21,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,45,26.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,46,27.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,47,27.740000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,48,28.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,49,28.755,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,50,29.25,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
W93p02aU4YU,51,29.76,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,0,1.51,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,1,1.9100000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,2,2.265,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,3,2.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,4,3.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,5,3.395,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,6,4.125,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,7,4.4750000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,8,4.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,9,5.23,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,10,5.59,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,11,5.96,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,12,6.33,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,13,6.68,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,14,7.07,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,15,7.44,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,16,7.815,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,17,8.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,18,8.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,19,8.905,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,20,9.275,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,21,9.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,22,10.035,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,23,10.4,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,24,10.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,25,11.15,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,26,11.52,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,27,11.905,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,28,12.26,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,29,12.63,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,30,13.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,31,13.385,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,32,13.74,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,33,14.115,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,34,14.475,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,35,14.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,36,15.215,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,37,15.610000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,38,15.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,39,16.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,40,16.71,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,41,17.085,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,42,17.435,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,43,17.81,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,44,18.175,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,45,18.54,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,46,18.935,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,47,19.3,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,48,19.655,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,49,20.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,50,20.39,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,51,20.765,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,52,21.125,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,53,21.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,54,21.855,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,55,22.240000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,56,22.595,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,57,22.990000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,58,23.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,59,23.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,60,24.095,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,61,24.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,62,24.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,63,25.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,64,25.575,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,65,25.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,66,26.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,67,26.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,68,27.065,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,69,27.44,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,70,27.795,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,71,28.18,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,72,28.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,73,28.92,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,74,29.29,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WCdht_9tf1M,75,29.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,0,0.87,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,1,1.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,2,1.865,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,3,2.205,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,4,2.585,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,5,2.935,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,6,3.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,7,3.645,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,8,4.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,9,4.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,10,4.72,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,11,5.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,12,5.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,13,5.79,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,14,6.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,15,6.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,16,6.865,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,17,7.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,18,7.59,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,19,7.930000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,20,8.28,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,21,8.615,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,22,8.995000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,23,9.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,24,9.700000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,25,10.045,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,26,10.405,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,27,10.78,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,28,11.145,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,29,11.5,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,30,11.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,31,12.19,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,32,12.555,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,33,12.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,34,13.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,35,13.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,36,14.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,37,14.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,38,14.725,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,39,15.07,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,40,15.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,41,15.790000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,42,16.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,43,16.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,44,16.84,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,45,17.185,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,46,17.545,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,47,17.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,48,18.275000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,49,18.650000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,50,18.995,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,51,19.36,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,52,19.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,53,20.1,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,54,20.425,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,55,20.785,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,56,21.14,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,57,21.505,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,58,21.86,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,59,22.22,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,60,22.585,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,61,22.945,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,62,23.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,63,23.64,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,64,24.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,65,24.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,66,24.71,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,67,25.075,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,68,25.43,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,69,25.75,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,70,26.13,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,71,26.48,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,72,26.845,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,73,27.205000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,74,27.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,75,27.92,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,76,28.285,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,77,28.625,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,78,29.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,79,29.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WMeW6IJJGLo,80,29.715,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,0,1.04,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,1,1.69,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,2,2.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,3,2.695,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,4,3.015,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,5,3.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,6,4.0200000000000005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,7,4.345,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,8,5.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,9,5.33,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,10,5.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,11,6.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,12,6.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,13,7.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,14,7.675,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,15,7.99,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,16,8.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,17,8.995000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,18,9.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,19,9.665000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,20,10.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,21,10.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,22,11.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,23,11.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,24,11.995000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,25,12.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,26,13.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,27,13.34,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,28,13.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,29,14.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,30,14.665000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,31,15.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,32,15.325000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,33,15.665000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,34,16.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,35,16.35,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,36,16.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,37,17.025,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,38,17.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,39,18.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,40,18.650000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,41,18.985,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,42,19.64,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,43,20.315,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,44,20.990000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,45,21.325,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,46,21.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,47,22.32,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,48,23.0,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,49,23.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,50,24.310000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,51,24.965,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,52,25.650000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,53,26.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,54,26.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,55,27.005,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,56,27.335,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,57,27.67,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,58,28.330000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,59,29.01,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WXgaSUb0X-o,60,29.66,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,0,1.2,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,1,1.665,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,2,2.31,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,3,2.9050000000000002,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,4,3.495,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,5,4.105,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,6,4.705,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,7,5.305,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,8,5.91,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,9,6.51,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,10,7.115,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,11,7.73,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,12,8.33,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,13,8.950000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,14,9.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,15,10.155,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,16,10.745000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,17,11.355,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,18,11.97,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,19,12.55,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,20,13.17,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
WuiBdljkU2E,21,13.780000000000001,0.0,30.0,80.0,0.005,0.1,0.15,0.0,mad_only
